job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality,fed_contractor_missing
557,Chicago,business_and_personal_service,sales_rep,0.0,0,unknown,1,0,0,0,0,0,none_listed,1,Laurie,white,f,2,0,0,0,6,1,0,0,0,0,0,low,1
557,Chicago,business_and_personal_service,sales_rep,0.0,0,unknown,1,0,0,0,0,0,none_listed,0,Tanisha,black,f,4,1,0,0,11,1,0,0,0,1,0,low,1
558,Chicago,transportation_communication,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Jill,white,f,4,1,0,1,12,1,0,0,0,0,0,low,0
558,Chicago,transportation_communication,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Kristen,white,f,3,0,0,1,14,1,0,0,0,0,1,high,0
558,Chicago,transportation_communication,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Lakisha,black,f,3,0,0,0,13,1,1,1,0,1,1,high,0
558,Chicago,transportation_communication,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Tamika,black,f,4,1,0,0,12,1,0,0,0,1,0,low,0
559,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,1,Latoya,black,f,4,1,0,1,12,1,0,0,0,0,0,low,0
559,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,1,Laurie,white,f,4,1,0,0,11,1,1,0,1,1,1,high,0
559,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Sarah,white,f,4,1,1,0,11,1,0,0,0,1,0,low,0
559,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Tamika,black,f,3,0,0,0,12,1,0,1,0,1,1,high,0
560,Chicago,other_service,secretary,0.0,0,unknown,1,1,0,0,0,1,none_listed,0,Ebony,black,f,4,1,0,0,3,1,0,0,0,1,0,low,1
560,Chicago,other_service,secretary,0.0,0,unknown,1,1,0,0,0,1,none_listed,0,Lakisha,black,f,3,0,0,0,6,1,0,1,0,1,1,high,1
560,Chicago,other_service,secretary,0.0,0,unknown,1,1,0,0,0,1,none_listed,0,Meredith,white,f,4,1,1,1,7,1,0,0,0,1,1,high,1
560,Chicago,other_service,secretary,0.0,0,unknown,1,1,0,0,0,1,none_listed,0,Sarah,white,f,3,0,0,0,8,1,0,0,0,1,0,low,1
561,Chicago,finance_insurance_real_estate,secretary,0.0,1,unknown,1,0,0,0,0,0,none_listed,0,Allison,white,f,3,0,0,1,16,1,0,0,0,0,1,high,0
561,Chicago,finance_insurance_real_estate,secretary,0.0,1,unknown,1,0,0,0,0,0,none_listed,0,Kenya,black,f,3,0,0,0,17,1,1,1,0,1,1,high,0
562,Chicago,other_service,secretary,0.0,0,nonprofit,1,0,0,0,1,1,none_listed,0,Laurie,white,f,4,1,0,1,5,1,1,1,0,0,1,high,0
562,Chicago,other_service,secretary,0.0,0,nonprofit,1,0,0,0,1,1,none_listed,0,Tamika,black,f,4,1,1,1,5,1,0,0,0,1,1,high,0
563,Chicago,wholesale_and_retail_trade,clerical,0.0,1,unknown,1,1,1,1,1,0,college,0,Allison,white,f,0,0,0,0,4,1,0,0,0,0,0,low,1
563,Chicago,wholesale_and_retail_trade,clerical,0.0,1,unknown,1,1,1,1,1,0,college,0,Keisha,black,f,4,1,0,0,9,1,0,0,0,0,1,high,1
563,Chicago,wholesale_and_retail_trade,clerical,0.0,1,unknown,1,1,1,1,1,0,college,0,Lakisha,black,f,4,1,0,1,6,1,0,0,0,1,0,low,1
563,Chicago,wholesale_and_retail_trade,clerical,0.0,1,unknown,1,1,1,1,1,0,college,0,Meredith,white,f,4,1,0,1,8,1,0,0,0,0,1,high,1
564,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,0,0,none_listed,0,Latonya,black,f,4,1,0,0,6,1,0,0,0,1,0,low,0
564,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,0,0,none_listed,0,Laurie,white,f,4,1,0,0,6,1,0,0,0,1,0,low,0
565,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,1,0,0,0,0,none_listed,0,Aisha,black,f,4,1,0,0,3,1,1,0,1,1,1,high,1
565,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,1,0,0,0,0,none_listed,0,Allison,white,f,3,0,0,1,5,1,0,1,1,0,1,high,1
565,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,1,0,0,0,0,none_listed,0,Carrie,white,f,2,0,0,0,4,1,0,0,0,1,0,low,1
565,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,1,0,0,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,6,1,0,0,0,1,0,low,1
566,Chicago,business_and_personal_service,secretary,1.0,0,unknown,1,1,0,0,1,1,none_listed,0,Anne,white,f,4,1,0,1,8,1,1,1,0,0,1,high,0
566,Chicago,business_and_personal_service,secretary,1.0,0,unknown,1,1,0,0,1,1,none_listed,0,Latoya,black,f,4,1,0,1,9,0,1,0,0,1,0,low,0
566,Chicago,business_and_personal_service,secretary,1.0,0,unknown,1,1,0,0,1,1,none_listed,0,Laurie,white,f,4,1,0,1,7,0,1,0,0,1,0,low,0
566,Chicago,business_and_personal_service,secretary,1.0,0,unknown,1,1,0,0,1,1,none_listed,0,Tamika,black,f,4,1,0,0,5,1,1,1,0,0,1,high,0
567,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Carrie,white,f,4,1,0,0,9,1,1,1,0,1,1,high,1
567,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Lakisha,black,f,4,1,0,1,7,1,1,0,0,1,1,high,1
567,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Latonya,black,f,4,1,0,1,15,1,1,0,0,1,0,low,1
567,Chicago,other_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Sarah,white,f,4,1,0,1,6,1,1,0,0,1,0,low,1
568,Chicago,other_service,secretary,0.0,1,unknown,1,0,0,0,1,0,none_listed,0,Ebony,black,f,4,1,0,1,5,1,1,0,0,0,1,high,1
568,Chicago,other_service,secretary,0.0,1,unknown,1,0,0,0,1,0,none_listed,0,Kristen,white,f,4,1,0,1,9,1,0,1,0,0,1,high,1
569,Chicago,other_service,supervisor,0.0,0,unknown,1,0,1,1,1,0,college,0,Anne,white,f,4,1,0,1,3,1,0,0,0,0,0,low,1
569,Chicago,other_service,supervisor,0.0,0,unknown,1,0,1,1,1,0,college,0,Emily,white,f,4,1,0,1,4,1,1,0,0,0,1,high,1
569,Chicago,other_service,supervisor,0.0,0,unknown,1,0,1,1,1,0,college,0,Kenya,black,f,4,1,0,1,5,1,0,1,0,0,1,high,1
569,Chicago,other_service,supervisor,0.0,0,unknown,1,0,1,1,1,0,college,0,Latoya,black,f,4,1,0,0,4,1,0,0,0,1,0,low,1
570,Chicago,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Allison,white,f,4,1,0,1,12,1,0,1,0,0,1,high,0
570,Chicago,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Emily,white,f,4,1,0,1,7,1,0,0,0,0,0,low,0
570,Chicago,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Tamika,black,f,4,1,0,1,9,1,0,1,0,0,1,high,0
570,Chicago,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Tanisha,black,f,4,1,0,1,15,1,0,0,0,0,0,low,0
571,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Aisha,black,f,4,1,0,0,10,1,0,0,0,0,1,low,0
571,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Allison,white,f,4,1,0,1,11,1,0,0,0,0,0,low,0
571,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,1,Carrie,white,f,4,1,0,1,10,1,0,1,0,1,1,high,0
571,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Latoya,black,f,4,1,0,1,10,1,0,1,0,0,1,high,0
572,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Ebony,black,f,3,0,0,1,5,1,0,1,0,0,1,high,0
572,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Jill,white,f,3,0,0,1,16,1,0,0,0,0,1,high,0
572,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Kristen,white,f,3,0,0,1,6,1,0,0,0,0,0,low,0
572,Chicago,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Latoya,black,f,2,0,0,1,3,1,0,1,0,1,0,low,0
573,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Anne,white,f,4,1,0,1,6,1,0,0,0,1,0,low,0
573,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Emily,white,f,3,0,0,1,3,1,0,1,1,0,1,high,0
573,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Keisha,black,f,4,1,0,1,5,1,0,1,0,0,1,high,0
573,Chicago,business_and_personal_service,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Kenya,black,f,4,1,0,0,4,1,0,0,0,1,0,low,0
574,Chicago,other_service,supervisor,0.0,1,nonprofit,1,0,0,0,0,0,none_listed,0,Carrie,white,f,4,1,0,0,12,1,1,0,0,1,0,low,0
574,Chicago,other_service,supervisor,0.0,1,nonprofit,1,0,0,0,0,0,none_listed,0,Ebony,black,f,4,1,0,1,16,1,0,0,0,0,0,low,0
574,Chicago,other_service,supervisor,0.0,1,nonprofit,1,0,0,0,0,0,none_listed,0,Meredith,white,f,3,0,0,0,21,1,1,1,0,1,1,high,0
574,Chicago,other_service,supervisor,0.0,1,nonprofit,1,0,0,0,0,0,none_listed,0,Tamika,black,f,3,0,0,1,16,1,0,0,0,0,1,high,0
575,Chicago,finance_insurance_real_estate,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,1,Kristen,white,f,3,0,0,1,16,1,0,0,0,0,1,high,1
575,Chicago,finance_insurance_real_estate,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Laurie,white,f,2,0,0,1,3,1,0,1,0,1,0,low,1
575,Chicago,finance_insurance_real_estate,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Tamika,black,f,3,0,0,1,6,1,0,0,0,0,0,low,1
575,Chicago,finance_insurance_real_estate,secretary,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Tanisha,black,f,3,0,0,1,5,1,0,1,0,0,1,high,1
576,Chicago,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Carrie,white,f,2,0,0,1,3,1,0,1,0,1,0,low,0
576,Chicago,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Emily,white,f,4,1,0,1,5,1,0,1,0,0,1,high,0
576,Chicago,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Keisha,black,f,3,0,0,1,5,1,0,1,0,0,1,high,0
576,Chicago,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Tamika,black,f,3,0,0,1,6,1,0,0,0,0,0,low,0
135,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,1,1,0,0,some_college,0,Allison,white,f,4,1,0,0,7,0,0,0,0,1,0,low,0
81,Boston,wholesale_and_retail_trade,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Brad,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0
212,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,1,1,0,0,college,0,Brad,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0
155,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,0,0,0,0,none_listed,0,Brendan,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
110,Boston,wholesale_and_retail_trade,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Brett,white,m,4,1,0,1,6,1,0,0,0,0,0,low,0
135,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,1,1,0,0,some_college,0,Brett,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0
110,Boston,wholesale_and_retail_trade,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Carrie,white,f,4,1,0,1,8,1,0,1,0,0,1,high,0
155,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,0,0,0,0,none_listed,0,Emily,white,f,4,1,0,1,8,1,0,1,0,0,1,high,0
212,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,1,1,0,0,college,0,Greg,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
81,Boston,wholesale_and_retail_trade,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Hakim,black,m,4,1,0,0,7,0,0,0,0,1,0,low,0
212,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,1,1,0,0,college,0,Hakim,black,m,4,1,0,1,6,1,0,0,0,0,0,low,0
237,Boston,manufacturing,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Hakim,black,m,4,1,0,1,8,1,0,1,0,0,1,high,0
155,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,0,0,0,0,none_listed,0,Jamal,black,m,4,1,0,1,2,1,0,1,1,0,1,high,0
49,Boston,business_and_personal_service,sales_rep,0.0,0,unknown,1,0,0,0,0,0,none_listed,0,Jay,white,m,4,1,0,1,6,1,0,0,0,0,0,low,1
49,Boston,business_and_personal_service,sales_rep,0.0,0,unknown,1,0,0,0,0,0,none_listed,0,Keisha,black,f,4,1,0,0,7,0,0,0,0,1,0,low,1
155,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,0,0,0,0,none_listed,0,Keisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
196,Boston,wholesale_and_retail_trade,sales_rep,0.0,0,private,1,0,0,0,0,0,none_listed,0,Keisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
81,Boston,wholesale_and_retail_trade,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Keisha,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
110,Boston,wholesale_and_retail_trade,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Keisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,0
135,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,1,1,0,0,some_college,0,Keisha,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
212,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,1,1,0,0,college,0,Kenya,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
196,Boston,wholesale_and_retail_trade,sales_rep,0.0,0,private,1,0,0,0,0,0,none_listed,0,Kristen,white,f,4,1,0,0,7,0,0,0,0,1,0,low,0
237,Boston,manufacturing,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Matthew,white,m,4,1,0,1,6,1,0,0,0,0,0,low,0
196,Boston,wholesale_and_retail_trade,sales_rep,0.0,0,private,1,0,0,0,0,0,none_listed,0,Meredith,white,f,4,1,0,1,8,1,0,1,0,0,1,high,0
81,Boston,wholesale_and_retail_trade,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Sarah,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
49,Boston,business_and_personal_service,sales_rep,0.0,0,unknown,1,0,0,0,0,0,none_listed,0,Sarah,white,f,4,1,0,1,2,1,0,1,1,0,1,high,1
237,Boston,manufacturing,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Todd,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0
237,Boston,manufacturing,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Tremayne,black,m,4,1,0,0,7,0,0,0,0,1,0,low,0
110,Boston,wholesale_and_retail_trade,retail_sales,0.0,0,private,1,0,0,0,0,0,none_listed,0,Tyrone,black,m,4,1,0,0,7,0,0,0,0,1,0,low,0
135,Boston,wholesale_and_retail_trade,sales_rep,0.0,1,private,1,0,1,1,0,0,some_college,0,Tyrone,black,m,4,1,0,1,6,1,0,0,0,0,0,low,0
49,Boston,business_and_personal_service,sales_rep,0.0,0,unknown,1,0,0,0,0,0,none_listed,0,Tyrone,black,m,4,1,0,1,8,1,0,1,0,0,1,high,1
196,Boston,wholesale_and_retail_trade,sales_rep,0.0,0,private,1,0,0,0,0,0,none_listed,0,Tyrone,black,m,4,1,0,1,2,1,0,1,1,0,1,high,0
577,Boston,finance_insurance_real_estate,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Allison,white,f,2,0,0,0,19,0,0,1,0,0,1,high,1
577,Boston,finance_insurance_real_estate,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Anne,white,f,3,0,0,1,13,1,1,0,0,1,0,low,1
577,Boston,finance_insurance_real_estate,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Latonya,black,f,3,0,0,1,7,1,1,0,0,1,0,low,1
577,Boston,finance_insurance_real_estate,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Tamika,black,f,4,1,0,1,9,1,0,1,0,1,1,high,1
578,Boston,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Jill,white,f,4,1,0,0,9,1,1,1,0,1,1,high,0
578,Boston,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Kenya,black,f,3,0,0,0,4,1,1,0,0,1,0,low,0
578,Boston,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Meredith,white,f,3,0,0,0,4,1,1,0,0,1,0,low,0
578,Boston,business_and_personal_service,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Tamika,black,f,2,0,0,0,16,1,1,0,0,1,1,high,0
579,Boston,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Allison,white,f,3,0,0,0,1,1,1,0,0,1,0,low,0
579,Boston,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Ebony,black,f,4,1,0,0,9,1,1,1,0,1,1,high,0
579,Boston,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Emily,white,f,3,0,0,0,18,1,1,1,0,1,1,high,0
579,Boston,other_service,secretary,0.0,0,private,1,0,0,0,1,0,none_listed,0,Latoya,black,f,4,1,0,0,7,1,1,0,0,1,0,low,0
580,Boston,other_service,supervisor,0.0,0,nonprofit,1,0,0,0,1,0,none_listed,0,Kristen,white,f,3,0,0,0,13,1,1,0,0,1,1,low,0
580,Boston,other_service,supervisor,0.0,0,nonprofit,1,0,0,0,1,0,none_listed,0,Latonya,black,f,4,1,0,1,9,1,0,1,0,1,1,high,0
580,Boston,other_service,supervisor,0.0,0,nonprofit,1,0,0,0,1,0,none_listed,0,Laurie,white,f,2,0,0,0,19,0,0,1,0,0,1,high,0
580,Boston,other_service,supervisor,0.0,0,nonprofit,1,0,0,0,1,0,none_listed,0,Tanisha,black,f,3,0,0,1,5,0,1,0,0,1,0,low,0
581,Boston,finance_insurance_real_estate,clerical,0.0,0,unknown,0,0,0,0,0,0,none_listed,0,Anne,white,f,4,1,0,0,14,1,0,1,0,1,1,high,1
581,Boston,finance_insurance_real_estate,clerical,0.0,0,unknown,0,0,0,0,0,0,none_listed,0,Kenya,black,f,3,0,0,1,4,1,1,1,0,1,1,high,1
581,Boston,finance_insurance_real_estate,clerical,0.0,0,unknown,0,0,0,0,0,0,none_listed,0,Lakisha,black,f,3,0,0,0,2,0,1,0,0,1,0,low,1
581,Boston,finance_insurance_real_estate,clerical,0.0,0,unknown,0,0,0,0,0,0,none_listed,0,Meredith,white,f,3,0,0,1,5,0,1,0,0,1,0,low,1
303,Boston,manufacturing,retail_sales,0.0,1,private,1,0,0,0,0,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
303,Boston,manufacturing,retail_sales,0.0,1,private,1,0,0,0,0,0,none_listed,0,Meredith,white,f,4,1,0,1,4,1,0,1,1,0,1,high,0
303,Boston,manufacturing,retail_sales,0.0,1,private,1,0,0,0,0,0,none_listed,0,Tanisha,black,f,4,1,0,0,7,0,0,0,0,1,0,low,0
303,Boston,manufacturing,retail_sales,0.0,1,private,1,0,0,0,0,0,none_listed,0,Tyrone,black,m,4,1,1,1,7,1,0,1,0,0,1,high,0
582,Chicago,other_service,secretary,0.0,1,unknown,1,0,0,0,1,0,none_listed,0,Aisha,black,f,4,1,0,1,4,1,0,0,0,0,0,low,0
582,Chicago,other_service,secretary,0.0,1,unknown,1,0,0,0,1,0,none_listed,1,Allison,white,f,4,1,0,0,4,1,0,0,0,1,0,low,0
582,Chicago,other_service,secretary,0.0,1,unknown,1,0,0,0,1,0,none_listed,1,Carrie,white,f,3,0,0,1,4,1,1,1,0,1,1,high,0
582,Chicago,other_service,secretary,0.0,1,unknown,1,0,0,0,1,0,none_listed,0,Latoya,black,f,3,0,0,1,4,1,0,1,1,0,1,high,0
583,Chicago,finance_insurance_real_estate,supervisor,0.0,1,unknown,1,0,0,0,1,0,none_listed,1,Anne,white,f,4,1,0,1,14,1,0,0,0,0,1,high,1
583,Chicago,finance_insurance_real_estate,supervisor,0.0,1,unknown,1,0,0,0,1,0,none_listed,0,Tamika,black,f,4,1,0,0,11,1,1,1,0,1,1,high,1
584,Chicago,other_service,secretary,0.0,0,unknown,1,1,0,0,1,1,none_listed,0,Aisha,black,f,2,0,0,0,9,1,0,0,0,1,0,low,1
584,Chicago,other_service,secretary,0.0,0,unknown,1,1,0,0,1,1,none_listed,0,Carrie,white,f,4,1,0,1,6,1,0,1,0,0,1,high,1
584,Chicago,other_service,secretary,0.0,0,unknown,1,1,0,0,1,1,none_listed,0,Ebony,black,f,3,0,0,0,7,1,0,1,0,1,1,high,1
584,Chicago,other_service,secretary,0.0,0,unknown,1,1,0,0,1,1,none_listed,0,Meredith,white,f,4,1,0,0,11,1,0,0,0,1,0,low,1
585,Chicago,other_service,secretary,0.0,0,nonprofit,1,0,1,1,1,0,college,0,Anne,white,f,4,1,0,1,4,1,1,0,0,1,0,low,0
585,Chicago,other_service,secretary,0.0,0,nonprofit,1,0,1,1,1,0,college,0,Lakisha,black,f,4,1,0,1,4,1,1,0,0,0,1,high,0
585,Chicago,other_service,secretary,0.0,0,nonprofit,1,0,1,1,1,0,college,0,Latonya,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
585,Chicago,other_service,secretary,0.0,0,nonprofit,1,0,1,1,1,0,college,1,Meredith,white,f,4,1,0,1,5,1,0,1,0,0,1,high,0
586,Chicago,business_and_personal_service,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Aisha,black,f,4,1,1,0,19,1,0,0,0,1,0,low,1
586,Chicago,business_and_personal_service,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Emily,white,f,4,1,0,1,13,1,0,0,0,1,0,low,1
586,Chicago,business_and_personal_service,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Jill,white,f,4,1,0,1,21,1,0,0,0,1,1,high,1
586,Chicago,business_and_personal_service,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Keisha,black,f,4,1,0,0,7,1,1,0,1,1,1,high,1
587,Chicago,business_and_personal_service,clerical,0.0,0,unknown,1,1,0,0,1,0,none_listed,0,Allison,white,f,3,0,0,1,14,1,1,0,0,0,0,low,1
587,Chicago,business_and_personal_service,clerical,0.0,0,unknown,1,1,0,0,1,0,none_listed,0,Latoya,black,f,4,1,0,1,12,1,1,0,0,0,1,high,1
587,Chicago,business_and_personal_service,clerical,0.0,0,unknown,1,1,0,0,1,0,none_listed,0,Meredith,white,f,4,1,1,1,12,1,1,0,0,1,1,high,1
587,Chicago,business_and_personal_service,clerical,0.0,0,unknown,1,1,0,0,1,0,none_listed,0,Tanisha,black,f,4,1,0,1,15,1,1,0,0,1,0,low,1
588,Chicago,wholesale_and_retail_trade,secretary,0.0,0,private,1,0,0,0,1,1,none_listed,0,Carrie,white,f,3,0,0,0,11,1,1,0,0,1,0,low,0
588,Chicago,wholesale_and_retail_trade,secretary,0.0,0,private,1,0,0,0,1,1,none_listed,0,Kenya,black,f,3,0,0,1,22,1,1,1,1,0,1,high,0
588,Chicago,wholesale_and_retail_trade,secretary,0.0,0,private,1,0,0,0,1,1,none_listed,0,Latonya,black,f,4,1,0,1,13,1,0,0,0,1,0,low,0
588,Chicago,wholesale_and_retail_trade,secretary,0.0,0,private,1,0,0,0,1,1,none_listed,1,Sarah,white,f,4,1,0,1,11,1,0,0,0,0,1,high,0
589,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,1,Allison,white,f,4,1,0,1,12,1,0,0,0,0,0,low,0
589,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Ebony,black,f,3,0,0,1,13,1,0,1,0,0,1,high,0
589,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Sarah,white,f,4,1,0,1,11,1,0,0,0,0,0,high,0
589,Chicago,finance_insurance_real_estate,secretary,0.0,0,private,1,0,0,0,0,0,none_listed,0,Tanisha,black,f,2,0,0,0,11,1,0,0,0,1,0,low,0
590,Chicago,business_and_personal_service,secretary,0.0,0,nonprofit,1,1,0,0,1,1,none_listed,0,Anne,white,f,4,1,0,1,6,1,0,0,0,1,0,low,0
590,Chicago,business_and_personal_service,secretary,0.0,0,nonprofit,1,1,0,0,1,1,none_listed,0,Ebony,black,f,3,0,0,0,6,1,1,1,0,1,1,high,0
590,Chicago,business_and_personal_service,secretary,0.0,0,nonprofit,1,1,0,0,1,1,none_listed,0,Keisha,black,f,4,1,0,1,4,1,0,0,0,0,0,low,0
590,Chicago,business_and_personal_service,secretary,0.0,0,nonprofit,1,1,0,0,1,1,none_listed,0,Kristen,white,f,3,0,0,1,3,1,0,1,0,1,1,high,0
591,Chicago,other_service,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Allison,white,f,3,0,0,1,9,1,0,1,0,1,1,high,1
591,Chicago,other_service,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Emily,white,f,3,0,0,0,8,1,0,0,0,1,1,low,1
591,Chicago,other_service,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Latonya,black,f,4,1,0,0,6,1,0,0,0,1,0,low,1
591,Chicago,other_service,clerical,0.0,0,unknown,1,0,0,0,1,0,none_listed,0,Latoya,black,f,4,1,0,1,8,1,0,0,0,0,1,high,1
592,Chicago,finance_insurance_real_estate,secretary,1.0,1,public,1,1,0,0,1,0,none_listed,0,Jill,white,f,4,1,0,1,13,1,1,0,0,1,0,low,0
592,Chicago,finance_insurance_real_estate,secretary,1.0,1,public,1,1,0,0,1,0,none_listed,0,Latoya,black,f,4,1,1,0,19,1,0,0,0,1,0,low,0
592,Chicago,finance_insurance_real_estate,secretary,1.0,1,public,1,1,0,0,1,0,none_listed,1,Sarah,white,f,4,1,0,1,21,1,1,0,0,1,1,high,0
